user_id,item_id,rating,review_text,date
user_0285,item_0008,4,"Đáng tiền, mua lại",2024-03-24
user_0285,item_0099,2,"Không như mô tả, thất vọng",2024-04-29
user_0285,item_0103,4,"Đáng tiền, mua lại",2023-09-27
user_0285,item_0239,4,"Sản phẩm tốt, rất hài lòng",2023-03-25
user_0285,item_0158,4,"Sản phẩm tốt, rất hài lòng",2023-10-26
user_0285,item_0440,4,"Đáng tiền, mua lại",2024-02-11
user_0285,item_0306,4,"Sản phẩm tốt, rất hài lòng",2025-01-09
user_0285,item_0200,4,"Sản phẩm tốt, rất hài lòng",2025-01-02
user_0285,item_0476,5,"Sản phẩm tốt, rất hài lòng",2024-05-30
user_0285,item_0108,3,"Bình thường, ổn",2023-04-25
user_0285,item_0218,1,Chất lượng kém,2025-03-07
user_0285,item_0422,1,Giao hàng hỏng,2023-02-24
user_0285,item_0493,5,"Sản phẩm tốt, rất hài lòng",2024-07-15
user_0285,item_0438,5,Chất lượng vượt mong đợi,2025-05-23
user_0285,item_0252,5,Chất lượng vượt mong đợi,2025-06-23
user_0285,item_0247,5,"Đáng tiền, mua lại",2023-03-02
user_0285,item_0357,4,"Đáng tiền, mua lại",2025-02-24
user_0285,item_0138,2,Giao hàng hỏng,2025-01-29
user_0285,item_0386,4,Chất lượng vượt mong đợi,2024-01-23
user_0285,item_0284,4,Chất lượng vượt mong đợi,2023-08-12
user_0285,item_0064,3,"Bình thường, ổn",2025-02-01
user_0286,item_0243,5,"Sản phẩm tốt, rất hài lòng",2024-04-08
user_0286,item_0499,2,"Không như mô tả, thất vọng",2024-11-25
user_0286,item_0138,5,"Sản phẩm tốt, rất hài lòng",2025-05-07
user_0286,item_0405,4,"Sản phẩm tốt, rất hài lòng",2023-07-28
user_0286,item_0246,5,"Sản phẩm tốt, rất hài lòng",2023-03-31
user_0286,item_0496,1,"Không như mô tả, thất vọng",2023-09-12
user_0286,item_0117,5,Chất lượng vượt mong đợi,2024-10-06
user_0286,item_0319,4,"Đáng tiền, mua lại",2025-04-20
user_0286,item_0229,5,Chất lượng vượt mong đợi,2025-03-04
user_0286,item_0082,2,Giao hàng hỏng,2025-09-18
user_0286,item_0378,3,"Bình thường, ổn",2025-07-23
user_0286,item_0031,4,Chất lượng vượt mong đợi,2025-02-05
user_0286,item_0448,4,"Đáng tiền, mua lại",2025-07-30
user_0286,item_0222,4,"Sản phẩm tốt, rất hài lòng",2025-03-05
user_0286,item_0403,4,"Sản phẩm tốt, rất hài lòng",2025-05-26
user_0286,item_0072,3,"Bình thường, ổn",2025-07-30
user_0286,item_0468,5,"Đáng tiền, mua lại",2025-08-18
user_0286,item_0399,2,Giao hàng hỏng,2024-01-25
user_0286,item_0307,5,"Sản phẩm tốt, rất hài lòng",2024-12-06
user_0286,item_0422,4,"Đáng tiền, mua lại",2025-08-02
user_0286,item_0272,4,"Đáng tiền, mua lại",2025-07-16
user_0286,item_0449,4,"Đáng tiền, mua lại",2024-09-16
user_0286,item_0251,2,Chất lượng kém,2024-10-30
user_0286,item_0138,3,"Bình thường, ổn",2023-05-07
user_0286,item_0111,5,Chất lượng vượt mong đợi,2025-08-06
user_0286,item_0281,4,"Sản phẩm tốt, rất hài lòng",2023-11-27
user_0286,item_0434,3,"Bình thường, ổn",2024-01-23
user_0286,item_0093,5,Chất lượng vượt mong đợi,2025-01-28
user_0286,item_0440,4,Chất lượng vượt mong đợi,2025-01-11
user_0286,item_0399,4,"Đáng tiền, mua lại",2023-01-16
user_0286,item_0263,3,"Bình thường, ổn",2023-02-11
user_0286,item_0280,4,"Sản phẩm tốt, rất hài lòng",2025-05-12
user_0286,item_0449,3,"Bình thường, ổn",2024-11-10
user_0286,item_0014,4,Chất lượng vượt mong đợi,2023-09-23
user_0286,item_0201,3,"Bình thường, ổn",2023-08-22
user_0286,item_0106,2,"Không như mô tả, thất vọng",2025-06-12
user_0286,item_0052,2,Chất lượng kém,2024-07-02
user_0286,item_0144,3,"Bình thường, ổn",2023-10-16
user_0286,item_0015,3,"Bình thường, ổn",2025-01-28
user_0286,item_0481,4,"Đáng tiền, mua lại",2025-04-13
user_0286,item_0109,5,"Đáng tiền, mua lại",2025-02-09
user_0286,item_0328,4,"Đáng tiền, mua lại",2024-02-17
user_0286,item_0203,4,"Đáng tiền, mua lại",2025-03-18
user_0286,item_0268,3,"Bình thường, ổn",2025-05-12
user_0286,item_0040,5,"Sản phẩm tốt, rất hài lòng",2023-04-03
user_0286,item_0107,5,"Sản phẩm tốt, rất hài lòng",2024-03-21
user_0286,item_0171,4,"Đáng tiền, mua lại",2025-07-27
user_0286,item_0160,4,Chất lượng vượt mong đợi,2025-04-09
user_0286,item_0016,3,"Bình thường, ổn",2024-10-18
user_0286,item_0352,5,"Sản phẩm tốt, rất hài lòng",2023-07-09
user_0287,item_0420,3,"Bình thường, ổn",2025-02-02
user_0287,item_0094,4,"Đáng tiền, mua lại",2024-09-27
user_0287,item_0005,4,Chất lượng vượt mong đợi,2024-08-19
user_0287,item_0148,5,Chất lượng vượt mong đợi,2025-08-06
user_0287,item_0137,4,"Đáng tiền, mua lại",2024-10-22
user_0287,item_0199,4,Chất lượng vượt mong đợi,2023-03-15
user_0287,item_0420,3,"Bình thường, ổn",2023-03-08
user_0287,item_0300,5,"Sản phẩm tốt, rất hài lòng",2024-10-21
user_0287,item_0226,4,Chất lượng vượt mong đợi,2023-02-24
user_0287,item_0165,4,Chất lượng vượt mong đợi,2023-05-31
user_0287,item_0071,4,"Sản phẩm tốt, rất hài lòng",2025-03-15
user_0287,item_0028,3,"Bình thường, ổn",2023-03-18
user_0287,item_0341,4,"Sản phẩm tốt, rất hài lòng",2025-09-19
user_0287,item_0011,4,"Đáng tiền, mua lại",2023-05-17
user_0287,item_0237,4,"Đáng tiền, mua lại",2023-06-23
user_0287,item_0321,5,Chất lượng vượt mong đợi,2025-05-07
user_0287,item_0098,4,"Đáng tiền, mua lại",2023-01-09
user_0287,item_0269,5,"Sản phẩm tốt, rất hài lòng",2023-01-24
user_0287,item_0005,5,"Đáng tiền, mua lại",2023-05-09
user_0287,item_0093,2,Giao hàng hỏng,2025-08-15
user_0287,item_0371,5,"Đáng tiền, mua lại",2024-02-23
user_0287,item_0113,5,"Sản phẩm tốt, rất hài lòng",2024-04-23
user_0287,item_0028,4,"Đáng tiền, mua lại",2024-07-15
user_0287,item_0481,2,Giao hàng hỏng,2023-04-20
user_0287,item_0259,4,"Sản phẩm tốt, rất hài lòng",2023-12-09
user_0287,item_0252,4,"Đáng tiền, mua lại",2023-10-17
user_0287,item_0220,5,"Đáng tiền, mua lại",2024-07-09
user_0287,item_0273,5,"Sản phẩm tốt, rất hài lòng",2024-01-01
user_0287,item_0268,3,"Bình thường, ổn",2025-08-18
user_0287,item_0207,3,"Bình thường, ổn",2024-08-08
user_0287,item_0304,3,"Bình thường, ổn",2023-12-07
user_0287,item_0454,1,Giao hàng hỏng,2025-05-31
user_0287,item_0283,5,"Đáng tiền, mua lại",2025-01-13
user_0287,item_0157,4,"Sản phẩm tốt, rất hài lòng",2024-03-23
user_0287,item_0279,4,"Sản phẩm tốt, rất hài lòng",2023-07-14
user_0287,item_0383,4,"Sản phẩm tốt, rất hài lòng",2023-12-29
user_0287,item_0474,3,"Bình thường, ổn",2025-06-16
user_0287,item_0208,4,Chất lượng vượt mong đợi,2025-07-29
user_0287,item_0004,3,"Bình thường, ổn",2023-02-04
user_0287,item_0028,5,"Đáng tiền, mua lại",2025-09-15
user_0287,item_0308,2,Giao hàng hỏng,2024-05-23
user_0287,item_0417,3,"Bình thường, ổn",2025-02-12
user_0287,item_0206,3,"Bình thường, ổn",2025-08-29
user_0287,item_0208,4,Chất lượng vượt mong đợi,2023-01-26
user_0287,item_0391,4,"Đáng tiền, mua lại",2024-09-05
user_0287,item_0297,5,"Đáng tiền, mua lại",2023-03-25
user_0287,item_0307,5,"Đáng tiền, mua lại",2024-11-02
user_0287,item_0361,3,"Bình thường, ổn",2024-06-03
user_0287,item_0456,3,"Bình thường, ổn",2024-07-06
user_0287,item_0109,5,Chất lượng vượt mong đợi,2025-08-31
user_0288,item_0267,5,"Đáng tiền, mua lại",2025-07-11
user_0288,item_0223,5,Chất lượng vượt mong đợi,2023-05-14
user_0288,item_0122,5,Chất lượng vượt mong đợi,2024-07-22
user_0288,item_0328,2,Chất lượng kém,2025-06-07
user_0288,item_0183,4,"Đáng tiền, mua lại",2025-03-24
user_0288,item_0273,2,"Không như mô tả, thất vọng",2025-05-21
user_0288,item_0449,4,"Đáng tiền, mua lại",2023-04-14
user_0288,item_0413,4,"Đáng tiền, mua lại",2025-06-12
user_0288,item_0289,5,"Đáng tiền, mua lại",2023-10-31
user_0288,item_0429,3,"Bình thường, ổn",2024-08-26
user_0288,item_0107,2,Chất lượng kém,2023-03-17
user_0288,item_0333,1,Chất lượng kém,2025-07-20
user_0288,item_0198,5,"Sản phẩm tốt, rất hài lòng",2024-01-23
user_0288,item_0104,1,Giao hàng hỏng,2024-01-12
user_0288,item_0388,3,"Bình thường, ổn",2024-01-03
user_0288,item_0173,4,"Sản phẩm tốt, rất hài lòng",2024-02-05
user_0288,item_0170,3,"Bình thường, ổn",2024-07-22
user_0288,item_0075,4,"Sản phẩm tốt, rất hài lòng",2024-09-09
user_0288,item_0285,3,"Bình thường, ổn",2023-12-04
user_0288,item_0455,4,Chất lượng vượt mong đợi,2023-07-28
user_0288,item_0162,3,"Bình thường, ổn",2024-04-05
user_0288,item_0307,5,Chất lượng vượt mong đợi,2025-06-24
user_0288,item_0437,1,Chất lượng kém,2025-06-04
user_0288,item_0390,3,"Bình thường, ổn",2025-08-16
user_0288,item_0481,5,"Sản phẩm tốt, rất hài lòng",2024-03-10
user_0288,item_0148,5,"Đáng tiền, mua lại",2024-08-11
user_0288,item_0099,4,"Đáng tiền, mua lại",2025-02-16
user_0288,item_0183,1,"Không như mô tả, thất vọng",2023-06-10
user_0288,item_0132,3,"Bình thường, ổn",2024-02-16
user_0288,item_0001,4,"Đáng tiền, mua lại",2024-05-29
user_0288,item_0279,4,Chất lượng vượt mong đợi,2023-02-10
user_0288,item_0060,4,"Sản phẩm tốt, rất hài lòng",2025-08-31
user_0288,item_0416,4,"Đáng tiền, mua lại",2025-07-25
user_0288,item_0277,5,"Đáng tiền, mua lại",2023-07-06
user_0288,item_0420,2,Giao hàng hỏng,2024-11-08
user_0288,item_0473,5,"Đáng tiền, mua lại",2023-03-31
user_0288,item_0253,1,Chất lượng kém,2024-08-26
user_0288,item_0044,4,"Đáng tiền, mua lại",2023-01-12
user_0288,item_0315,4,Chất lượng vượt mong đợi,2023-05-18
user_0288,item_0060,4,"Sản phẩm tốt, rất hài lòng",2025-03-29
user_0288,item_0198,4,"Đáng tiền, mua lại",2024-12-14
user_0288,item_0020,4,"Đáng tiền, mua lại",2024-06-06
user_0288,item_0325,3,"Bình thường, ổn",2024-01-14
user_0288,item_0197,5,Chất lượng vượt mong đợi,2023-07-13
user_0288,item_0219,4,"Đáng tiền, mua lại",2025-02-27
user_0288,item_0234,4,"Sản phẩm tốt, rất hài lòng",2023-05-01
user_0288,item_0207,4,"Sản phẩm tốt, rất hài lòng",2023-03-18
user_0288,item_0399,4,"Đáng tiền, mua lại",2025-04-24
user_0288,item_0050,4,"Sản phẩm tốt, rất hài lòng",2024-11-01
user_0288,item_0160,1,"Không như mô tả, thất vọng",2023-12-20
user_0289,item_0493,5,"Sản phẩm tốt, rất hài lòng",2023-10-02
user_0289,item_0050,4,"Sản phẩm tốt, rất hài lòng",2023-11-15
user_0289,item_0154,5,Chất lượng vượt mong đợi,2025-04-23
user_0289,item_0287,2,"Không như mô tả, thất vọng",2024-07-11
user_0289,item_0411,4,Chất lượng vượt mong đợi,2025-06-14
user_0289,item_0339,4,Chất lượng vượt mong đợi,2023-11-01
user_0289,item_0340,3,"Bình thường, ổn",2024-12-09
user_0289,item_0209,4,"Đáng tiền, mua lại",2024-12-15
user_0289,item_0274,4,Chất lượng vượt mong đợi,2024-10-02
user_0289,item_0144,3,"Bình thường, ổn",2023-04-05
user_0289,item_0196,5,"Đáng tiền, mua lại",2023-05-23
user_0289,item_0050,3,"Bình thường, ổn",2025-07-21
user_0289,item_0203,4,"Sản phẩm tốt, rất hài lòng",2024-04-26
user_0289,item_0441,4,Chất lượng vượt mong đợi,2024-05-20
user_0289,item_0114,1,Giao hàng hỏng,2023-01-05
user_0289,item_0213,5,Chất lượng vượt mong đợi,2025-03-28
user_0289,item_0394,4,Chất lượng vượt mong đợi,2025-06-17
user_0289,item_0493,5,"Đáng tiền, mua lại",2025-02-25
user_0289,item_0258,5,"Đáng tiền, mua lại",2024-03-06
user_0289,item_0239,4,"Đáng tiền, mua lại",2025-07-27
user_0289,item_0304,5,Chất lượng vượt mong đợi,2024-07-10
user_0289,item_0390,4,"Đáng tiền, mua lại",2024-02-18
user_0289,item_0308,4,"Đáng tiền, mua lại",2023-09-11
user_0289,item_0338,5,"Đáng tiền, mua lại",2025-05-01
user_0289,item_0110,4,Chất lượng vượt mong đợi,2024-05-08
user_0289,item_0082,5,"Sản phẩm tốt, rất hài lòng",2025-09-17
user_0289,item_0440,3,"Bình thường, ổn",2025-08-03
user_0289,item_0328,4,"Sản phẩm tốt, rất hài lòng",2025-06-12
user_0289,item_0055,2,Giao hàng hỏng,2024-07-17
user_0289,item_0262,5,Chất lượng vượt mong đợi,2025-01-22
user_0289,item_0368,4,"Sản phẩm tốt, rất hài lòng",2024-05-09
user_0289,item_0382,3,"Bình thường, ổn",2023-02-17
user_0289,item_0293,3,"Bình thường, ổn",2023-10-13
user_0289,item_0474,3,"Bình thường, ổn",2024-01-14
user_0289,item_0475,3,"Bình thường, ổn",2023-06-16
user_0289,item_0383,5,"Đáng tiền, mua lại",2025-03-29
user_0289,item_0397,4,Chất lượng vượt mong đợi,2025-08-28
user_0289,item_0166,4,"Sản phẩm tốt, rất hài lòng",2024-03-24
user_0289,item_0021,5,"Sản phẩm tốt, rất hài lòng",2025-06-14
user_0289,item_0389,1,"Không như mô tả, thất vọng",2024-12-04
user_0289,item_0097,3,"Bình thường, ổn",2025-05-08
user_0289,item_0491,4,"Đáng tiền, mua lại",2023-06-24
user_0289,item_0416,5,"Sản phẩm tốt, rất hài lòng",2025-06-17
user_0289,item_0231,3,"Bình thường, ổn",2025-01-15
user_0289,item_0124,5,"Sản phẩm tốt, rất hài lòng",2024-11-12
user_0289,item_0154,4,"Đáng tiền, mua lại",2024-06-29
user_0289,item_0234,5,"Sản phẩm tốt, rất hài lòng",2025-08-16
user_0289,item_0496,5,"Đáng tiền, mua lại",2025-08-29
user_0289,item_0392,4,"Đáng tiền, mua lại",2025-09-09
user_0289,item_0307,1,"Không như mô tả, thất vọng",2024-08-18
user_0290,item_0211,4,"Sản phẩm tốt, rất hài lòng",2025-04-17
user_0290,item_0098,5,"Sản phẩm tốt, rất hài lòng",2024-08-24
user_0290,item_0375,3,"Bình thường, ổn",2024-07-11
user_0290,item_0212,4,Chất lượng vượt mong đợi,2024-06-25
user_0290,item_0461,3,"Bình thường, ổn",2023-09-15
user_0290,item_0019,3,"Bình thường, ổn",2023-12-14
user_0290,item_0429,5,"Sản phẩm tốt, rất hài lòng",2023-03-06
user_0290,item_0387,5,"Sản phẩm tốt, rất hài lòng",2024-04-14
user_0290,item_0159,4,"Sản phẩm tốt, rất hài lòng",2025-01-15
user_0290,item_0025,4,Chất lượng vượt mong đợi,2025-04-12
user_0290,item_0325,4,"Sản phẩm tốt, rất hài lòng",2023-10-16
user_0290,item_0352,4,Chất lượng vượt mong đợi,2023-01-07
user_0290,item_0069,4,Chất lượng vượt mong đợi,2025-03-08
user_0290,item_0116,4,"Sản phẩm tốt, rất hài lòng",2025-05-30
user_0290,item_0218,3,"Bình thường, ổn",2023-08-04
user_0290,item_0109,5,Chất lượng vượt mong đợi,2025-04-01
user_0290,item_0126,3,"Bình thường, ổn",2023-07-10
user_0290,item_0362,4,"Đáng tiền, mua lại",2023-11-05
user_0290,item_0241,4,"Đáng tiền, mua lại",2023-02-19
user_0290,item_0411,5,"Đáng tiền, mua lại",2025-06-27
user_0290,item_0046,3,"Bình thường, ổn",2025-07-01
user_0290,item_0052,5,Chất lượng vượt mong đợi,2023-05-17
user_0290,item_0091,2,Chất lượng kém,2023-01-09
user_0290,item_0190,5,"Sản phẩm tốt, rất hài lòng",2023-04-23
user_0290,item_0002,5,Chất lượng vượt mong đợi,2024-05-08
user_0290,item_0378,5,"Sản phẩm tốt, rất hài lòng",2023-07-11
user_0290,item_0088,5,"Sản phẩm tốt, rất hài lòng",2024-02-05
user_0290,item_0035,5,"Sản phẩm tốt, rất hài lòng",2025-01-24
user_0290,item_0251,4,Chất lượng vượt mong đợi,2023-06-04
user_0290,item_0255,5,"Sản phẩm tốt, rất hài lòng",2023-12-06
user_0290,item_0342,4,"Đáng tiền, mua lại",2023-05-25
user_0290,item_0147,2,"Không như mô tả, thất vọng",2023-08-16
user_0290,item_0400,2,Chất lượng kém,2023-06-09
user_0290,item_0471,4,"Đáng tiền, mua lại",2025-03-20
user_0290,item_0087,1,Chất lượng kém,2023-05-10
user_0290,item_0048,2,Giao hàng hỏng,2023-08-31
user_0290,item_0320,5,"Sản phẩm tốt, rất hài lòng",2025-06-13
user_0290,item_0150,3,"Bình thường, ổn",2025-06-17
user_0290,item_0215,4,"Sản phẩm tốt, rất hài lòng",2023-05-15
user_0290,item_0202,3,"Bình thường, ổn",2024-05-01
user_0290,item_0008,5,Chất lượng vượt mong đợi,2024-09-28
user_0290,item_0206,4,Chất lượng vượt mong đợi,2023-02-20
user_0290,item_0172,5,"Đáng tiền, mua lại",2025-03-22
user_0290,item_0205,4,Chất lượng vượt mong đợi,2024-12-10
user_0290,item_0353,4,Chất lượng vượt mong đợi,2023-07-06
user_0290,item_0472,4,Chất lượng vượt mong đợi,2024-05-20
user_0290,item_0040,3,"Bình thường, ổn",2023-05-06
user_0290,item_0017,3,"Bình thường, ổn",2024-07-16
user_0290,item_0168,5,"Đáng tiền, mua lại",2023-02-18
user_0290,item_0237,4,"Sản phẩm tốt, rất hài lòng",2024-05-09
user_0291,item_0144,3,"Bình thường, ổn",2024-10-23
user_0291,item_0242,4,"Đáng tiền, mua lại",2024-10-12
user_0291,item_0436,5,Chất lượng vượt mong đợi,2023-06-17
user_0291,item_0230,5,Chất lượng vượt mong đợi,2025-07-05
user_0291,item_0361,5,Chất lượng vượt mong đợi,2024-12-14
user_0291,item_0166,3,"Bình thường, ổn",2024-01-30
user_0291,item_0383,4,"Sản phẩm tốt, rất hài lòng",2024-08-02
user_0291,item_0191,4,"Sản phẩm tốt, rất hài lòng",2025-08-07
user_0291,item_0252,2,"Không như mô tả, thất vọng",2025-02-11
user_0291,item_0496,4,"Sản phẩm tốt, rất hài lòng",2024-11-25
user_0291,item_0185,5,"Đáng tiền, mua lại",2024-07-14
user_0291,item_0023,5,Chất lượng vượt mong đợi,2025-06-15
user_0291,item_0091,4,Chất lượng vượt mong đợi,2023-10-12
user_0291,item_0409,4,"Sản phẩm tốt, rất hài lòng",2024-02-14
user_0291,item_0495,4,"Sản phẩm tốt, rất hài lòng",2023-02-17
user_0291,item_0201,5,Chất lượng vượt mong đợi,2024-06-13
user_0291,item_0280,2,Giao hàng hỏng,2025-05-20
user_0291,item_0216,4,Chất lượng vượt mong đợi,2023-08-22
user_0291,item_0479,5,"Sản phẩm tốt, rất hài lòng",2023-02-19
user_0291,item_0081,4,Chất lượng vượt mong đợi,2023-08-27
user_0291,item_0402,3,"Bình thường, ổn",2025-05-06
user_0291,item_0182,2,Giao hàng hỏng,2023-01-15
user_0291,item_0479,4,"Đáng tiền, mua lại",2023-06-03
user_0291,item_0105,3,"Bình thường, ổn",2023-01-07
user_0291,item_0398,3,"Bình thường, ổn",2024-02-09
user_0291,item_0267,5,"Sản phẩm tốt, rất hài lòng",2023-06-11
user_0291,item_0494,5,"Đáng tiền, mua lại",2024-08-05
user_0291,item_0386,2,Giao hàng hỏng,2024-01-05
user_0291,item_0192,5,Chất lượng vượt mong đợi,2024-12-14
user_0291,item_0001,5,Chất lượng vượt mong đợi,2025-08-08
user_0291,item_0010,4,"Sản phẩm tốt, rất hài lòng",2025-01-15
user_0291,item_0148,3,"Bình thường, ổn",2024-01-14
user_0291,item_0285,5,"Sản phẩm tốt, rất hài lòng",2024-04-12
user_0291,item_0299,4,Chất lượng vượt mong đợi,2024-07-16
user_0291,item_0407,4,"Đáng tiền, mua lại",2023-07-02
user_0291,item_0461,4,Chất lượng vượt mong đợi,2024-11-30
user_0291,item_0421,4,Chất lượng vượt mong đợi,2024-02-18
user_0291,item_0477,3,"Bình thường, ổn",2023-02-07
user_0291,item_0276,3,"Bình thường, ổn",2025-01-12
user_0291,item_0005,5,Chất lượng vượt mong đợi,2025-02-01
user_0291,item_0208,4,"Đáng tiền, mua lại",2024-10-24
user_0291,item_0169,4,"Sản phẩm tốt, rất hài lòng",2025-03-08
user_0291,item_0149,4,Chất lượng vượt mong đợi,2025-06-20
user_0291,item_0187,1,"Không như mô tả, thất vọng",2024-11-09
user_0291,item_0172,3,"Bình thường, ổn",2023-06-02
user_0291,item_0037,4,Chất lượng vượt mong đợi,2023-06-24
user_0291,item_0355,4,"Đáng tiền, mua lại",2025-02-19
user_0291,item_0347,4,"Sản phẩm tốt, rất hài lòng",2024-08-10
user_0291,item_0301,4,"Đáng tiền, mua lại",2023-10-11
user_0291,item_0094,4,"Sản phẩm tốt, rất hài lòng",2025-04-27
user_0292,item_0212,3,"Bình thường, ổn",2025-04-21
user_0292,item_0284,4,Chất lượng vượt mong đợi,2025-04-03
user_0292,item_0388,4,"Sản phẩm tốt, rất hài lòng",2025-02-26
user_0292,item_0363,4,"Sản phẩm tốt, rất hài lòng",2023-12-18
user_0292,item_0166,1,Giao hàng hỏng,2025-04-18
user_0292,item_0399,4,Chất lượng vượt mong đợi,2023-05-07
user_0292,item_0034,2,"Không như mô tả, thất vọng",2025-06-06
user_0292,item_0103,5,"Sản phẩm tốt, rất hài lòng",2024-11-18
user_0292,item_0056,4,Chất lượng vượt mong đợi,2025-08-03
user_0292,item_0305,4,"Sản phẩm tốt, rất hài lòng",2023-01-08
user_0292,item_0348,4,Chất lượng vượt mong đợi,2025-04-03
user_0292,item_0353,5,"Sản phẩm tốt, rất hài lòng",2023-07-13
user_0292,item_0008,1,Giao hàng hỏng,2024-12-09
user_0292,item_0416,3,"Bình thường, ổn",2025-05-16
user_0292,item_0040,4,"Sản phẩm tốt, rất hài lòng",2025-02-15
user_0292,item_0160,3,"Bình thường, ổn",2025-03-08
user_0292,item_0399,3,"Bình thường, ổn",2023-03-30
user_0292,item_0056,2,Chất lượng kém,2023-12-14
user_0292,item_0328,4,"Sản phẩm tốt, rất hài lòng",2024-03-21
user_0292,item_0333,3,"Bình thường, ổn",2024-03-27
user_0292,item_0045,4,"Đáng tiền, mua lại",2023-06-20
user_0292,item_0195,5,"Sản phẩm tốt, rất hài lòng",2025-03-17
user_0292,item_0040,2,Giao hàng hỏng,2023-12-26
user_0292,item_0123,5,"Đáng tiền, mua lại",2025-05-24
user_0292,item_0133,5,"Sản phẩm tốt, rất hài lòng",2024-07-07
user_0292,item_0257,2,"Không như mô tả, thất vọng",2023-05-06
user_0292,item_0395,3,"Bình thường, ổn",2025-04-06
user_0292,item_0254,5,"Đáng tiền, mua lại",2024-03-05
user_0292,item_0111,4,"Đáng tiền, mua lại",2024-09-01
user_0292,item_0079,3,"Bình thường, ổn",2023-12-27
user_0292,item_0101,1,Giao hàng hỏng,2025-09-02
user_0292,item_0063,4,"Đáng tiền, mua lại",2025-01-01
user_0292,item_0461,5,"Sản phẩm tốt, rất hài lòng",2023-03-20
user_0292,item_0461,3,"Bình thường, ổn",2024-07-06
user_0292,item_0390,4,"Đáng tiền, mua lại",2023-07-18
user_0292,item_0062,5,"Sản phẩm tốt, rất hài lòng",2023-03-24
user_0292,item_0230,1,Giao hàng hỏng,2024-03-02
user_0292,item_0088,4,Chất lượng vượt mong đợi,2024-04-20
user_0292,item_0156,5,"Đáng tiền, mua lại",2024-08-16
user_0292,item_0311,4,Chất lượng vượt mong đợi,2023-04-17
user_0292,item_0106,4,Chất lượng vượt mong đợi,2025-07-10
user_0292,item_0106,5,Chất lượng vượt mong đợi,2025-07-15
user_0292,item_0285,4,"Đáng tiền, mua lại",2025-04-19
user_0292,item_0056,4,Chất lượng vượt mong đợi,2023-06-15
user_0292,item_0088,4,"Sản phẩm tốt, rất hài lòng",2024-05-06
user_0292,item_0361,4,Chất lượng vượt mong đợi,2024-01-18
user_0292,item_0294,4,"Sản phẩm tốt, rất hài lòng",2024-08-14
user_0292,item_0081,5,"Sản phẩm tốt, rất hài lòng",2024-02-25
user_0292,item_0142,3,"Bình thường, ổn",2024-09-16
user_0292,item_0003,4,Chất lượng vượt mong đợi,2024-09-02
user_0293,item_0072,3,"Bình thường, ổn",2025-04-15
user_0293,item_0326,5,"Đáng tiền, mua lại",2023-01-27
user_0293,item_0194,4,Chất lượng vượt mong đợi,2023-07-20
user_0293,item_0399,4,Chất lượng vượt mong đợi,2024-11-12
user_0293,item_0326,3,"Bình thường, ổn",2024-07-18
user_0293,item_0371,3,"Bình thường, ổn",2024-02-17
user_0293,item_0088,3,"Bình thường, ổn",2024-08-02
user_0293,item_0497,4,"Sản phẩm tốt, rất hài lòng",2023-01-26
user_0293,item_0023,5,"Đáng tiền, mua lại",2023-12-06
user_0293,item_0240,2,Giao hàng hỏng,2025-07-18
user_0293,item_0465,4,"Sản phẩm tốt, rất hài lòng",2023-09-29
user_0293,item_0252,3,"Bình thường, ổn",2023-12-24
user_0293,item_0386,5,"Sản phẩm tốt, rất hài lòng",2023-05-31
user_0293,item_0381,4,Chất lượng vượt mong đợi,2023-07-23
user_0293,item_0006,2,Chất lượng kém,2024-09-07
user_0293,item_0423,5,"Sản phẩm tốt, rất hài lòng",2024-04-09
user_0293,item_0021,4,Chất lượng vượt mong đợi,2023-09-26
user_0293,item_0122,3,"Bình thường, ổn",2024-07-26
user_0293,item_0375,4,"Sản phẩm tốt, rất hài lòng",2023-12-19
user_0293,item_0335,4,Chất lượng vượt mong đợi,2025-02-05
user_0293,item_0175,3,"Bình thường, ổn",2023-10-18
user_0293,item_0053,4,Chất lượng vượt mong đợi,2023-12-09
user_0293,item_0327,4,Chất lượng vượt mong đợi,2024-12-02
user_0293,item_0475,4,"Đáng tiền, mua lại",2025-04-12
user_0293,item_0179,4,"Sản phẩm tốt, rất hài lòng",2024-06-09
user_0293,item_0436,3,"Bình thường, ổn",2024-10-01
user_0293,item_0088,5,"Sản phẩm tốt, rất hài lòng",2024-02-29
user_0293,item_0455,5,"Sản phẩm tốt, rất hài lòng",2023-07-04
user_0293,item_0143,5,Chất lượng vượt mong đợi,2025-01-10
user_0293,item_0483,4,Chất lượng vượt mong đợi,2023-07-21
user_0293,item_0200,5,"Sản phẩm tốt, rất hài lòng",2024-05-23
user_0293,item_0061,4,"Sản phẩm tốt, rất hài lòng",2024-10-19
user_0293,item_0420,4,"Sản phẩm tốt, rất hài lòng",2025-01-14
user_0293,item_0035,4,"Đáng tiền, mua lại",2024-01-09
user_0293,item_0386,4,"Sản phẩm tốt, rất hài lòng",2024-12-04
user_0293,item_0479,5,Chất lượng vượt mong đợi,2024-04-27
user_0293,item_0272,5,Chất lượng vượt mong đợi,2023-05-24
user_0293,item_0023,5,"Sản phẩm tốt, rất hài lòng",2025-09-14
user_0293,item_0392,5,"Sản phẩm tốt, rất hài lòng",2025-04-26
user_0293,item_0274,3,"Bình thường, ổn",2023-11-02
user_0293,item_0272,4,Chất lượng vượt mong đợi,2023-08-04
