,,,,,,,
Tên công ty,Công ty Cổ phần Đầu tư Thế Giới Di Động,,,,,,
Tên báo cáo,Lịch sử giá,,,,,,
Ngày tải,15/03/2025,,,,,,
,,,,,,,
NGÀY,GIÁ MỞ CỬA,GIÁ CAO NHẤT,GIÁ THẤP NHẤT,GIÁ ĐÓNG CỬA,THAY ĐỔI GIÁ,% THAY ĐỔI,KHỐI LƯỢNG
24/11/2022,38521.1668317867,38521.1668317867,37047.1425907745,37047.1425907745,,,13884600
23/11/2022,39602.1179418624,40191.7276382673,39405.5813763941,39798.6545073307,,,1510200
22/11/2022,39503.8496591282,40879.6056174063,39159.9106695587,39503.8496591282,,,3707900
21/11/2022,41223.5446069759,41223.5446069759,39946.0569314319,39946.0569314319,,,1862800
18/11/2022,40289.9959210014,41518.3494551783,39209.0448109258,41420.0811724442,,,4447700
17/11/2022,41027.0080415076,42157.0932929503,40093.4593555331,41076.1421828746,,,3201200
16/11/2022,34639.5696637878,39749.5203659636,34639.5696637878,39749.5203659636,,,9358100
15/11/2022,37538.4840044453,38815.9716799892,37194.5450148757,37194.5450148757,,,4327900
14/11/2022,41272.6787483429,42009.6908688491,39700.3862245965,39946.0569314319,,,3561900
11/11/2022,42648.434706621,43631.1175339625,42255.3615756844,42255.3615756844,,,3645900
10/11/2022,44171.5930890004,44171.5930890004,41616.6177379125,41616.6177379125,,,3670600
09/11/2022,44220.7272303674,45645.6173300126,43778.5199580638,44712.0686440382,,,2234900
08/11/2022,42107.9591515832,44810.3369267723,40584.8007692039,43827.6540994308,,,4153800
07/11/2022,45203.4100577089,45743.8856127468,42107.9591515832,42107.9591515832,,,6474200
04/11/2022,46726.5684400883,47168.7757123919,45252.544199076,45252.544199076,,,6372900
03/11/2022,48151.4585397334,49428.9462152774,47267.0439951261,48642.7999534042,,,2640000
02/11/2022,49134.1413670749,49428.9462152774,45989.5563195821,47168.7757123919,,,4983700
01/11/2022,51099.5070217579,51590.8484354287,49232.4096498091,49232.4096498091,,,2039200
31/10/2022,51492.5801526945,51983.9215663653,48642.7999534042,50706.4338908213,,,5555500
28/10/2022,52573.5312627702,53457.9458073775,51885.6532836311,52278.7264145677,,,1865000
27/10/2022,50411.6290426189,52966.6043937068,50411.6290426189,52376.9946973019,,,3311200
26/10/2022,51197.7753044921,51590.8484354287,49723.7510634798,51001.2387390238,,,2405200
25/10/2022,49822.019346214,53064.8726764409,48151.4585397334,51099.5070217579,,,4670700
24/10/2022,53556.2140901117,54047.5555037824,49723.7510634798,49723.7510634798,,,6018000
21/10/2022,57290.4088340094,57290.4088340094,53457.9458073775,53457.9458073775,,,8142300
20/10/2022,57192.1405512752,57978.2868131484,56897.3357030728,57388.6771167435,,,1936900
19/10/2022,58174.8233786167,58469.6282268192,57290.4088340094,57978.2868131484,,,1537400
18/10/2022,58862.7013577558,59452.3110541607,57585.2136822118,57978.2868131484,,,2408900
17/10/2022,58567.8965095533,58567.8965095533,56799.0674203386,57880.0185304143,,,2810800
14/10/2022,56995.6039858069,59255.7744886924,56995.6039858069,58862.7013577558,,,3209900
13/10/2022,56012.9211584654,57192.1405512752,55521.5797447947,56602.5308548703,,,1986100
12/10/2022,54538.8969174532,57781.7502476801,54538.8969174532,56504.2625721362,,,2886100
11/10/2022,56111.1894411996,56602.5308548703,53163.1409591751,54440.628634719,,,2967300
10/10/2022,52180.4581318336,56307.7260066679,52082.1898490994,56111.1894411996,,,3969100
07/10/2022,55521.5797447947,56897.3357030728,53064.8726764409,53064.8726764409,,,8527200
06/10/2022,61122.8718606412,61221.1401433754,56995.6039858069,56995.6039858069,,,4352900
05/10/2022,59943.6524678314,62007.2864052486,59943.6524678314,61122.8718606412,,,2192200
04/10/2022,60140.1890332997,60238.4573160339,59059.2379232241,59943.6524678314,,,4254500
03/10/2022,61810.7498397803,61810.7498397803,58567.8965095533,58567.8965095533,,,4252600
30/09/2022,62596.8961016535,63088.2375153242,60631.5304469705,62891.7009498559,,,5747900
29/09/2022,65348.4080182097,65348.4080182097,62596.8961016535,62891.7009498559,,,2545200
28/09/2022,64955.3348872731,65839.7494318804,63874.3837771974,63874.3837771974,,,2724500
27/09/2022,66232.822562817,66822.4322592219,65643.2128664121,65938.0177146146,,,2741100
26/09/2022,66625.8956937536,67018.9688246902,64463.9934736023,66822.4322592219,,,5349300
23/09/2022,68886.0661966391,68886.0661966391,67412.0419556268,68198.1882175,,,5420296
22/09/2022,67903.3833692976,69573.9441757781,67117.2371074244,68886.0661966391,,,5551400
21/09/2022,69770.4807412464,69770.4807412464,68787.7979139049,68787.7979139049,,,3366200
20/09/2022,69672.2124585123,70753.1635685879,68001.6516520317,70458.3587203855,,,3380900
19/09/2022,70753.1635685879,71539.3098304611,67903.3833692976,69279.1393275757,,,4845600
16/09/2022,72128.919526866,72423.7243750684,70163.553872183,70753.1635685879,,,4479700
15/09/2022,72423.7243750684,73504.6754851441,72128.919526866,72620.2609405367,,,4071600
14/09/2022,71441.0415477269,72620.2609405367,71342.7732649928,72423.7243750684,,,3955200
13/09/2022,72718.5292232709,73111.6023542075,72030.6512441319,72816.7975060051,,,2158200
12/09/2022,70949.7001340562,74094.285181549,70851.4318513221,72718.5292232709,,,7347100
09/09/2022,70753.1635685879,71146.2366995245,69573.9441757781,70753.1635685879,,,2858308
08/09/2022,70261.8221549171,71047.9684167904,69279.1393275757,70261.8221549171,,,4196100
07/09/2022,71342.7732649928,71539.3098304611,69377.4076103098,69475.675893044,,,5883400
06/09/2022,71342.7732649928,72030.6512441319,71146.2366995245,71637.5781131953,,,2623900
05/09/2022,72620.2609405367,72620.2609405367,71244.5049822586,71244.5049822586,,,2747600
31/08/2022,71244.5049822586,72718.5292232709,71244.5049822586,72718.5292232709,,,5018200
30/08/2022,73209.8706369417,73701.2120506124,71637.5781131953,72030.6512441319,,,4835400
29/08/2022,70556.6270031196,72718.5292232709,69475.675893044,72718.5292232709,,,9374800
26/08/2022,67510.310238361,71834.1146786636,67510.310238361,70949.7001340562,,,10847500
25/08/2022,66527.6274110195,67510.310238361,66134.5542800829,67215.5053901585,,,5301400
24/08/2022,65741.4811491463,66036.2859973487,65151.8714527414,65643.2128664121,,,2451000
23/08/2022,64758.7983218048,66625.8956937536,64758.7983218048,65741.4811491463,,,4463200
22/08/2022,63481.3106462608,65741.4811491463,63383.0423635267,65348.4080182097,,,5855600
19/08/2022,63383.0423635267,64267.456908134,62007.2864052486,62989.9692325901,,,2866400
18/08/2022,63874.3837771974,64660.5300390706,62793.4326671218,63383.0423635267,,,4463200
17/08/2022,64857.0666045389,65250.1397354755,63874.3837771974,63874.3837771974,,,2548800
16/08/2022,63874.3837771974,65839.7494318804,63874.3837771974,64857.0666045389,,,4322478
15/08/2022,62203.8229707169,63874.3837771974,61909.0181225144,63874.3837771974,,,5610900
12/08/2022,61810.7498397803,62596.8961016535,61122.8718606412,61909.0181225144,,,2949300
11/08/2022,62891.7009498559,63088.2375153242,61417.6767088437,61909.0181225144,,,3426000
10/08/2022,62203.8229707169,63186.5057980584,61909.0181225144,62498.6278189193,,,2521000
09/08/2022,62007.2864052486,62498.6278189193,61810.7498397803,62203.8229707169,,,3532200
08/08/2022,61614.213274312,61810.7498397803,61221.1401433754,61810.7498397803,,,3369300
05/08/2022,61810.7498397803,62400.3595361852,61515.9449915778,61614.213274312,,,3892800
04/08/2022,61122.8718606412,61909.0181225144,61024.6035779071,61614.213274312,,,4744300
03/08/2022,60926.3352951729,61122.8718606412,60238.4573160339,60729.7987297046,,,3734700
02/08/2022,60729.7987297046,61417.6767088437,60238.4573160339,60926.3352951729,,,2152500
01/08/2022,59943.6524678314,60828.0670124388,58960.9696404899,60238.4573160339,,,4232500
29/07/2022,61319.4084261095,61319.4084261095,59943.6524678314,59943.6524678314,,,4317000
28/07/2022,61909.0181225144,61909.0181225144,60926.3352951729,60926.3352951729,,,3253400
27/07/2022,59059.2379232241,61909.0181225144,59059.2379232241,61024.6035779071,,,3654000
26/07/2022,62793.4326671218,62793.4326671218,61712.4815570461,61909.0181225144,,,2384400
25/07/2022,63677.8472117291,64660.5300390706,61614.213274312,62203.8229707169,,,5874900
22/07/2022,63776.1154944633,65643.2128664121,63088.2375153242,63383.0423635267,,,6409100
21/07/2022,60140.1890332997,63383.0423635267,60140.1890332997,62989.9692325901,,,5893300
20/07/2022,58174.8233786167,61909.0181225144,57192.1405512752,60140.1890332997,,,7993100
19/07/2022,60140.1890332997,60140.1890332997,58469.6282268192,58960.9696404899,,,2429700
18/07/2022,60434.9938815022,61810.7498397803,59157.5062059582,59943.6524678314,,,2540800
15/07/2022,61712.4815570461,62105.5546879827,60434.9938815022,60434.9938815022,,,3080300
14/07/2022,61810.7498397803,62891.7009498559,61221.1401433754,61515.9449915778,,,2134700
13/07/2022,62891.7009498559,63088.2375153242,60828.0670124388,62498.6278189193,,,3311900
12/07/2022,63677.8472117291,63677.8472117291,62891.7009498559,63284.7740807925,,,1606300
11/07/2022,63677.8472117291,63776.1154944633,62891.7009498559,63383.0423635267,,,1740900
08/07/2022,63579.578928995,65348.4080182097,63284.7740807925,63874.3837771974,,,2586800
07/07/2022,62989.9692325901,63874.3837771974,62793.4326671218,62891.7009498559,,,1590000
06/07/2022,64365.7251908682,65151.8714527414,62891.7009498559,62891.7009498559,,,2590800
05/07/2022,66625.8956937536,66625.8956937536,62891.7009498559,64365.7251908682,,,3983400
04/07/2022,68787.7979139049,68886.0661966391,65446.6763009438,66625.8956937536,,,5181500
01/07/2022,70360.0904376513,70360.0904376513,67608.5785210951,69082.6027621074,,,3285200
30/06/2022,71834.1146786636,71834.1146786636,69967.0173067147,70261.8221549171,,,2713200
29/06/2022,71539.3098304611,72718.5292232709,69868.7490239806,71735.8463959294,,,4061200
28/06/2022,69770.4807412464,71637.5781131953,69770.4807412464,71539.3098304611,,,4788800
27/06/2022,70458.3587203855,71244.5049822586,69868.7490239806,70261.8221549171,,,3160200
24/06/2022,72227.1878096002,72227.1878096002,70163.553872183,70654.8952858538,,,3516400
23/06/2022,68787.7979139049,72227.1878096002,68591.2613484366,71244.5049822586,,,4908000
22/06/2022,74290.8217470173,74290.8217470173,68001.6516520317,68591.2613484366,,,4667200
21/06/2022,73701.2120506124,74487.3583124856,69770.4807412464,72227.1878096002,,,3553300
20/06/2022,76649.2605326369,76649.2605326369,72325.4560923343,72620.2609405367,,,4804900
17/06/2022,77631.9433599784,77631.9433599784,74978.6997261563,76354.4556844345,,,5145600
16/06/2022,77631.9433599784,77631.9433599784,76256.1874017003,77631.9433599784,,,6715400
15/06/2022,71244.5049822586,72571.1267991697,70753.1635685879,72571.1267991697,,,3570700
14/06/2022,68050.7857933988,70900.5659926891,67805.1150865634,70507.4928617525,,,2786200
13/06/2022,71244.5049822586,72472.8585164355,68787.7979139049,68787.7979139049,,,4129500
10/06/2022,75666.5777052954,76157.9191189661,73701.2120506124,73701.2120506124,,,2042200
09/06/2022,75371.772857093,76157.9191189661,74339.9558883844,75076.9680088905,,,1340200
08/06/2022,75813.9801293966,77582.8092186113,75371.772857093,75371.772857093,,,2256200
07/06/2022,75666.5777052954,75666.5777052954,73209.8706369417,75175.2362916247,,,1845100
06/06/2022,75177.4595538357,76397.8728582811,75177.4595538357,75519.1752790804,,,2317240
03/06/2022,72102.0180266334,75323.9091503692,72102.0180266334,74786.9272964132,,,1839100
02/06/2022,71516.2196404996,73468.8809276122,71028.0543187214,72102.0180266334,,,2058300
01/06/2022,70735.1551256545,71760.3023013886,70295.8063360542,71028.0543187214,,,1087400
31/05/2022,70881.604722188,70881.604722188,69807.641014276,70735.1551256545,,,1258200
30/05/2022,71613.8527048552,72004.3849622777,70002.9071429873,70881.604722188,,,1613800
27/05/2022,67952.612791519,71711.4857692108,67952.612791519,71613.8527048552,,,2550700
26/05/2022,68343.1450489416,68587.2277098306,66390.483761829,67854.9797271634,,,1206600
25/05/2022,65609.4192469839,69075.3930316088,65414.1531182726,67854.9797271634,,,1558000
24/05/2022,63900.8406207604,64925.9877964945,63363.8587668044,64925.9877964945,,,577700
23/05/2022,65902.3184400508,65902.3184400508,63461.49183116,63852.0240885825,,,1137200
20/05/2022,64681.9051356054,66292.8506974733,64437.8224747163,65414.1531182726,,,945300
19/05/2022,63461.49183116,65170.0704573836,63119.7761059153,64925.9877964945,,,839200
18/05/2022,64291.3728781829,65267.7035217392,63363.8587668044,65170.0704573836,,,805600
17/05/2022,60971.8486900914,64242.5563460051,59556.1692569348,64242.5563460051,,,1055800
16/05/2022,64681.9051356054,64681.9051356054,59165.6369995123,60044.3345787129,,,1364200
13/05/2022,65609.4192469839,65951.1349722286,61069.4817544471,61069.4817544471,,,3596500
12/05/2022,68294.3285167637,68294.3285167637,65609.4192469839,65609.4192469839,,,1833900
11/05/2022,68440.7781132972,68831.3103707197,66976.2821479627,68831.3103707197,,,1562400
10/05/2022,65902.3184400508,68391.9615811194,64925.9877964945,68391.9615811194,,,2623800
09/05/2022,70393.4394004098,70442.2559325876,66585.7498905402,66585.7498905402,,,2994900
06/05/2022,71516.2196404996,72687.8164127671,71320.9535117883,71565.0361726774,,,1376700
05/05/2022,73468.8809276122,73468.8809276122,70832.7881900102,72931.8990736562,,,1718900
04/05/2022,73224.7982667231,73957.0462493903,72492.5502840559,72980.715605834,,,1265800
29/04/2022,70881.604722188,73224.7982667231,70881.604722188,72834.2660093006,,,2917300
28/04/2022,72004.3849622777,72736.6329449449,70686.3385934767,70783.9716578323,,,2231600
27/04/2022,71272.1369796105,72004.3849622777,69807.641014276,71857.9353657443,,,2399300
26/04/2022,68831.3103707197,73664.1470563234,67854.9797271634,72638.9998805893,,,3869650
25/04/2022,75177.4595538357,75812.0744721473,70735.1551256545,70735.1551256545,,,4170517
22/04/2022,76446.6893904589,76641.9555191702,70832.7881900102,76056.1571330364,,,4639300
21/04/2022,75275.0926181913,76886.0381800593,75031.0099573023,75909.707536503,,,2304500
20/04/2022,75714.4414077917,77813.5522914378,75079.8264894801,76153.790197392,,,2200700
19/04/2022,77960.0018879712,78643.4333384606,75665.6248756139,76153.790197392,,,4081200
18/04/2022,78594.6168062828,79082.782128061,77667.1026949043,78204.0845488603,,,2933800
15/04/2022,76886.0381800593,79033.9655958831,76739.5885835258,78204.0845488603,,,2959800
14/04/2022,76251.4232617477,79473.3143854835,75665.6248756139,77862.3688236156,,,2992800
13/04/2022,73712.9635885013,76641.9555191702,73468.8809276122,76251.4232617477,,,12958400
12/04/2022,73224.7982667231,74542.8446355241,71272.1369796105,74542.8446355241,,,4276300
08/04/2022,75665.6248756139,75665.6248756139,73224.7982667231,73224.7982667231,,,3040400
07/04/2022,78008.818420149,78155.2680166825,74982.1934251245,75665.6248756139,,,6882800
06/04/2022,75177.4595538357,79082.782128061,74884.5603607688,77520.6530983709,,,2980900
05/04/2022,74933.3768929466,76446.6893904589,74689.2942320576,75763.2579399695,,,1390100
04/04/2022,77374.2035018374,77471.836566193,75665.6248756139,75665.6248756139,,,1740500
01/04/2022,72004.3849622777,76153.790197392,71809.1188335665,76153.790197392,,,4330400
31/03/2022,70295.8063360542,72492.5502840559,69563.5583533869,71174.5039152549,,,2019700
30/03/2022,71028.0543187214,71711.4857692108,68391.9615811194,70491.0724647654,,,1966700
29/03/2022,71028.0543187214,72883.0825414784,70295.8063360542,71516.2196404996,,,3220500
28/03/2022,67952.612791519,70344.622868232,67806.1631949856,70295.8063360542,,,4758517
25/03/2022,65755.8688435173,68538.4111776528,65267.7035217392,67806.1631949856,,,3972700
24/03/2022,65902.3184400508,65902.3184400508,64925.9877964945,65414.1531182726,,,1093000
23/03/2022,65755.8688435173,66585.7498905402,65707.0523113395,65902.3184400508,,,1034500
22/03/2022,65902.3184400508,66390.483761829,65218.8869895614,65999.9515044064,,,1176000
21/03/2022,64437.8224747163,65853.501907873,64193.7398138273,65853.501907873,,,2014900
18/03/2022,63852.0240885825,64340.1894103607,63852.0240885825,64242.5563460051,,,893400
17/03/2022,64340.1894103607,64437.8224747163,63852.0240885825,63852.0240885825,,,1053100
16/03/2022,64047.2902172938,64437.8224747163,63461.49183116,64144.9232816494,,,1230100
15/03/2022,63803.2075564047,64144.9232816494,62973.3265093819,64144.9232816494,,,1132300
14/03/2022,64486.6390068941,64828.3547321389,63217.4091702709,64291.3728781829,,,1226700
11/03/2022,65121.2539252057,65121.2539252057,64437.8224747163,64925.9877964945,,,773000
10/03/2022,65414.1531182726,65414.1531182726,64730.7216677832,65170.0704573836,,,1129500
09/03/2022,65462.9696504504,65462.9696504504,64681.9051356054,65316.520053917,,,2719500
08/03/2022,65414.1531182726,65658.2357791617,64633.0886034276,65511.7861826283,,,2397200
07/03/2022,65658.2357791617,65902.3184400508,65414.1531182726,65511.7861826283,,,1489600
04/03/2022,66634.566422718,66683.3829548958,65707.0523113395,66292.8506974733,,,2023000
03/03/2022,65902.3184400508,66634.566422718,65218.8869895614,66634.566422718,,,1136700
02/03/2022,66292.8506974733,66292.8506974733,65414.1531182726,65658.2357791617,,,1770200
01/03/2022,66829.8325514293,66878.6490836071,65951.1349722286,66390.483761829,,,1210200
28/02/2022,66634.566422718,67366.8144053852,66146.4011009399,66390.483761829,,,2124400
25/02/2022,66829.8325514293,68245.5119845859,66390.483761829,67171.548276674,,,2715300
24/02/2022,66878.6490836071,67220.3648088518,66146.4011009399,66781.0160192515,,,1224200
23/02/2022,67220.3648088518,68636.0442420084,66829.8325514293,67269.1813410296,,,1938800
22/02/2022,64925.9877964945,67952.612791519,64633.0886034276,67220.3648088518,,,3739400
21/02/2022,64681.9051356054,65853.501907873,64681.9051356054,65365.3365860948,,,612100
18/02/2022,64486.6390068941,65414.1531182726,64486.6390068941,65414.1531182726,,,467800
17/02/2022,64437.8224747163,65658.2357791617,64389.0059425385,65658.2357791617,,,1059100
16/02/2022,65511.7861826283,65511.7861826283,64242.5563460051,64877.1712643167,,,562000
15/02/2022,64779.538199961,65365.3365860948,64193.7398138273,65072.4373930279,,,1282900
14/02/2022,65365.3365860948,65902.3184400508,64437.8224747163,64437.8224747163,,,1410300
11/02/2022,65902.3184400508,66390.483761829,65902.3184400508,66048.7680365842,,,641500
10/02/2022,66878.6490836071,66976.2821479627,65658.2357791617,66536.9333583624,,,1079300
09/02/2022,66536.9333583624,67122.7317444962,66390.483761829,66878.6490836071,,,1207000
08/02/2022,65365.3365860948,66781.0160192515,65365.3365860948,66536.9333583624,,,1450000
07/02/2022,64925.9877964945,66244.0341652955,64925.9877964945,65365.3365860948,,,954600
28/01/2022,64096.1067494716,64681.9051356054,63315.0422346266,64681.9051356054,,,716300
27/01/2022,63900.8406207604,64584.2720712498,63070.9595737375,64193.7398138273,,,1019400
26/01/2022,63949.6571529382,64389.0059425385,62973.3265093819,64389.0059425385,,,954300
25/01/2022,63363.8587668044,63949.6571529382,62289.8950588925,63949.6571529382,,,1458200
24/01/2022,64535.455539072,65023.6208608501,63412.6752989822,63412.6752989822,,,920600
21/01/2022,65414.1531182726,65414.1531182726,64096.1067494716,65023.6208608501,,,1800100
20/01/2022,64925.9877964945,65414.1531182726,64486.6390068941,65414.1531182726,,,1234900
19/01/2022,63559.1248955157,65414.1531182726,63461.49183116,65170.0704573836,,,1956890
18/01/2022,62973.3265093819,64437.8224747163,62778.0603806706,63510.3083633378,,,2564000
17/01/2022,64925.9877964945,65365.3365860948,63461.49183116,63461.49183116,,,914800
14/01/2022,65902.3184400508,65902.3184400508,65023.6208608501,65414.1531182726,,,1919900
13/01/2022,66634.566422718,66634.566422718,64437.8224747163,66146.4011009399,,,2640900
12/01/2022,64340.1894103607,66390.483761829,63461.49183116,66390.483761829,,,1304800
11/01/2022,64925.9877964945,65658.2357791617,64291.3728781829,64340.1894103607,,,2038500
10/01/2022,66146.4011009399,66146.4011009399,64925.9877964945,64925.9877964945,,,5388500
07/01/2022,67122.7317444962,67122.7317444962,66146.4011009399,66146.4011009399,,,5678400
06/01/2022,66927.4656157849,67757.3466628078,66634.566422718,67122.7317444962,,,3482400
05/01/2022,67269.1813410296,68001.4293236969,66927.4656157849,66927.4656157849,,,2334600
04/01/2022,66341.6672296511,67952.612791519,65853.501907873,67269.1813410296,,,1327900
31/12/2021,65560.6027148061,66341.6672296511,65121.2539252057,66341.6672296511,,,1319900
30/12/2021,65658.2357791617,66097.5845687621,65414.1531182726,65560.6027148061,,,998600
29/12/2021,65707.0523113395,66390.483761829,65462.9696504504,65609.4192469839,,,2187000
28/12/2021,66146.4011009399,66292.8506974733,64974.8043286723,66292.8506974733,,,874300
27/12/2021,65755.8688435173,66097.5845687621,64925.9877964945,65853.501907873,,,805000
24/12/2021,65218.8869895614,65707.0523113395,64681.9051356054,65707.0523113395,,,560900
23/12/2021,65804.6853756952,66292.8506974733,64340.1894103607,65218.8869895614,,,2012500
22/12/2021,65218.8869895614,66878.6490836071,65121.2539252057,65804.6853756952,,,1300200
21/12/2021,64925.9877964945,64925.9877964945,64486.6390068941,64925.9877964945,,,522100
20/12/2021,65170.0704573836,65707.0523113395,64681.9051356054,64925.9877964945,,,1099600
17/12/2021,65218.8869895614,65902.3184400508,64974.8043286723,65658.2357791617,,,1433700
16/12/2021,66390.483761829,66390.483761829,65218.8869895614,65218.8869895614,,,1505700
15/12/2021,66097.5845687621,66390.483761829,65414.1531182726,66341.6672296511,,,1680400
14/12/2021,65755.8688435173,66390.483761829,65170.0704573836,66097.5845687621,,,1521700
13/12/2021,65609.4192469839,65853.501907873,65414.1531182726,65853.501907873,,,865900
10/12/2021,64974.8043286723,65853.501907873,64925.9877964945,65462.9696504504,,,817200
09/12/2021,65365.3365860948,65902.3184400508,65170.0704573836,65414.1531182726,,,1443000
08/12/2021,65218.8869895614,65902.3184400508,64925.9877964945,65365.3365860948,,,688700
07/12/2021,64144.9232816494,65170.0704573836,64144.9232816494,65170.0704573836,,,1229300
06/12/2021,65170.0704573836,65170.0704573836,61948.1793336477,64144.9232816494,,,1693200
03/12/2021,66536.9333583624,66878.6490836071,65170.0704573836,65170.0704573836,,,1116200
02/12/2021,67757.3466628078,67757.3466628078,66781.0160192515,66878.6490836071,,,663400
01/12/2021,66634.566422718,68343.1450489416,66439.3002940068,67806.1631949856,,,1902000
30/11/2021,67610.8970662743,68294.3285167637,66829.8325514293,67806.1631949856,,,1089100
29/11/2021,67806.1631949856,68684.8607741863,67073.9152123184,67122.7317444962,,,2370000
26/11/2021,70686.3385934767,71028.0543187214,69075.3930316088,69075.3930316088,,,6146900
25/11/2021,70344.622868232,70783.9716578323,69563.5583533869,70783.9716578323,,,936900
24/11/2021,69807.641014276,70295.8063360542,68977.7599672532,70295.8063360542,,,1971500
23/11/2021,67659.7135984521,70295.8063360542,67415.6309375631,69807.641014276,,,1926200
22/11/2021,68343.1450489416,68538.4111776528,67366.8144053852,67659.7135984521,,,1161600
19/11/2021,68343.1450489416,68831.3103707197,66390.483761829,67854.9797271634,,,1378000
18/11/2021,67513.2640019187,69075.3930316088,66781.0160192515,67854.9797271634,,,5270842
17/11/2021,67220.3648088518,67366.8144053852,66488.1168261846,67317.9978732074,,,1574900
16/11/2021,67366.8144053852,67854.9797271634,66390.483761829,67317.9978732074,,,1510600
15/11/2021,66536.9333583624,68294.3285167637,66536.9333583624,68050.2458558747,,,2651500
12/11/2021,66390.483761829,66390.483761829,65365.3365860948,66390.483761829,,,1184800
11/11/2021,64193.7398138273,66390.483761829,63705.5744920491,65902.3184400508,,,4441400
10/11/2021,63461.49183116,64193.7398138273,63217.4091702709,64193.7398138273,,,765400
09/11/2021,64340.1894103607,64437.8224747163,63461.49183116,63461.49183116,,,1269900
08/11/2021,64437.8224747163,64925.9877964945,64242.5563460051,64242.5563460051,,,1126300
05/11/2021,64925.9877964945,64925.9877964945,63949.6571529382,64437.8224747163,,,1663800
04/11/2021,62729.2438484928,63754.3910242269,62485.1611876037,63412.6752989822,,,950100
03/11/2021,62924.5099772041,63461.49183116,62241.0785267146,62875.6934450262,,,1569800
02/11/2021,62729.2438484928,63412.6752989822,62729.2438484928,62924.5099772041,,,970700
01/11/2021,64193.7398138273,64340.1894103607,62973.3265093819,63461.49183116,,,1220520
29/10/2021,64193.7398138273,64389.0059425385,63900.8406207604,64144.9232816494,,,1498200
28/10/2021,64096.1067494716,64681.9051356054,62729.2438484928,64437.8224747163,,,1189400
27/10/2021,62485.1611876037,64877.1712643167,62485.1611876037,64437.8224747163,,,2057800
26/10/2021,62485.1611876037,62485.1611876037,61948.1793336477,62485.1611876037,,,992900
25/10/2021,62485.1611876037,63363.8587668044,62485.1611876037,62680.427316315,,,1213700
22/10/2021,62631.6107841372,62680.427316315,62045.8123980034,62289.8950588925,,,1094100
21/10/2021,63070.9595737375,63461.49183116,61996.9958658256,61996.9958658256,,,1471700
20/10/2021,63412.6752989822,63949.6571529382,62485.1611876037,63070.9595737375,,,2820070
19/10/2021,63412.6752989822,63949.6571529382,63022.1430415597,63315.0422346266,,,1390800
18/10/2021,64535.455539072,64877.1712643167,63803.2075564047,63803.2075564047,,,1853900
15/10/2021,65170.0704573836,65267.7035217392,64437.8224747163,64633.0886034276,,,1697400
14/10/2021,65414.1531182726,65804.6853756952,64437.8224747163,65170.0704573836,,,2125700
13/10/2021,64584.2720712498,65511.7861826283,64486.6390068941,65365.3365860948,,,2392600
12/10/2021,63217.4091702709,64828.3547321389,63217.4091702709,64486.6390068941,,,3303110
11/10/2021,62924.5099772041,63315.0422346266,62241.0785267146,63217.4091702709,,,2149700
08/10/2021,62241.0785267146,63217.4091702709,62143.445462359,62875.6934450262,,,1668700
07/10/2021,62143.445462359,62631.6107841372,62143.445462359,62485.1611876037,,,1541260
06/10/2021,61850.5462692921,63461.49183116,61704.0966727587,62631.6107841372,,,1798109
05/10/2021,61508.8305440474,61899.3628014699,61069.4817544471,61899.3628014699,,,1969300
04/10/2021,61020.6652222693,61606.463608403,60190.7841752464,61606.463608403,,,2190000
01/10/2021,61996.9958658256,62387.5281232481,61508.8305440474,61606.463608403,,,1370231
30/09/2021,62387.5281232481,62973.3265093819,61850.5462692921,62387.5281232481,,,1469700
29/09/2021,61899.3628014699,62729.2438484928,61899.3628014699,62387.5281232481,,,1708800
28/09/2021,60825.399093558,61996.9958658256,60483.6833683133,61850.5462692921,,,1344700
27/09/2021,62973.3265093819,62973.3265093819,61508.8305440474,61508.8305440474,,,5549850
24/09/2021,64535.455539072,65414.1531182726,63510.3083633378,63705.5744920491,,,2025700
23/09/2021,61752.9132049365,65121.2539252057,61752.9132049365,64437.8224747163,,,2966400
22/09/2021,60532.4999004911,61704.0966727587,60483.6833683133,61362.380947514,,,1293000
21/09/2021,59116.8204673344,61264.7478831583,59116.8204673344,60434.8668361355,,,1328400
20/09/2021,60971.8486900914,61996.9958658256,59263.2700638679,60044.3345787129,,,1370300
17/09/2021,60337.2337717798,60532.4999004911,59653.8023212904,60044.3345787129,,,919200
16/09/2021,60776.5825613802,60776.5825613802,59946.7015143573,60337.2337717798,,,778300
15/09/2021,60288.417239602,61020.6652222693,59946.7015143573,60825.399093558,,,728800
14/09/2021,60532.4999004911,60923.0321579136,59604.9857891126,60776.5825613802,,,1623100
13/09/2021,58042.8567594225,61020.6652222693,57994.0402272447,61020.6652222693,,,2587600
10/09/2021,58091.6732916003,58238.1228881338,57164.1591802218,58042.8567594225,,,2935100
09/09/2021,54576.8829747976,58042.8567594225,54381.6168460864,58042.8567594225,,,2544800
08/09/2021,53844.6349921304,54381.6168460864,53698.1853955969,54381.6168460864,,,1004800
07/09/2021,54381.6168460864,54430.4333782642,53698.1853955969,53844.6349921304,,,894000
06/09/2021,54186.3507173751,54235.1672495529,53942.268056486,54186.3507173751,,,1142800
01/09/2021,53844.6349921304,54186.3507173751,53161.203541641,53795.8184599526,,,670400
31/08/2021,54186.3507173751,54186.3507173751,53698.1853955969,54186.3507173751,,,688100
