,,,,,,,
Tên công ty,Công ty Cổ phần Sữa Việt Nam,,,,,,
Tên báo cáo,Lịch sử giá,,,,,,
Ngày tải,15/03/2025,,,,,,
,,,,,,,
NGÀY,GIÁ MỞ CỬA,GIÁ CAO NHẤT,GIÁ THẤP NHẤT,GIÁ ĐÓNG CỬA,THAY ĐỔI GIÁ,% THAY ĐỔI,KHỐI LƯỢNG
09/12/2021,72957.0650480521,73976.2557122856,72787.1999373465,73891.3231569328,,,2126800
08/12/2021,73296.7952694633,73466.6603801689,72787.1999373465,73041.9976034049,,,2106023
07/12/2021,72872.1324926993,73466.6603801689,72532.4022712881,73466.6603801689,,,1932000
06/12/2021,73041.9976034049,73551.5929355216,72447.4697159353,72447.4697159353,,,3168200
03/12/2021,74400.9184890496,74740.6487104608,72872.1324926993,72872.1324926993,,,3584600
02/12/2021,74315.9859336968,74740.6487104608,74231.053378344,74231.053378344,,,1820400
01/12/2021,74740.6487104608,75250.2440425776,74231.053378344,74315.9859336968,,,2786600
30/11/2021,74400.9184890496,75420.1091532832,74400.9184890496,74400.9184890496,,,3443400
29/11/2021,74570.7835997552,74655.716155108,74061.1882676384,74315.9859336968,,,2855900
26/11/2021,74400.9184890496,75420.1091532832,74315.9859336968,74995.4463765192,,,3015700
25/11/2021,74315.9859336968,74910.5138211664,74061.1882676384,74315.9859336968,,,2345400
24/11/2021,73466.6603801689,74315.9859336968,73466.6603801689,74315.9859336968,,,2124500
23/11/2021,73466.6603801689,73636.5254908744,73041.9976034049,73296.7952694633,,,2439371
22/11/2021,73041.9976034049,73466.6603801689,72957.0650480521,73211.8627141105,,,3495500
19/11/2021,74740.6487104608,75080.378931872,73041.9976034049,73126.9301587577,,,5151200
18/11/2021,75420.1091532832,75420.1091532832,74740.6487104608,74740.6487104608,,,3900000
17/11/2021,75250.2440425776,76099.5695961055,75250.2440425776,75420.1091532832,,,3074400
16/11/2021,75589.9742639888,75844.7719300472,75165.3114872248,75250.2440425776,,,3251700
15/11/2021,76014.6370407527,76099.5695961055,75589.9742639888,75589.9742639888,,,3268000
12/11/2021,76439.2998175167,76524.2323728695,75674.9068193416,75844.7719300472,,,2119600
11/11/2021,76269.4347068111,76779.0300389279,75844.7719300472,76099.5695961055,,,3460600
10/11/2021,76439.2998175167,76524.2323728695,75844.7719300472,76184.5021514583,,,2666100
09/11/2021,77288.6253710447,77373.5579263975,76184.5021514583,76269.4347068111,,,3744600
08/11/2021,76184.5021514583,77373.5579263975,76099.5695961055,77118.7602603391,,,6365200
05/11/2021,75250.2440425776,75929.7044853999,75165.3114872248,75759.8393746944,,,3448400
04/11/2021,75080.378931872,75335.1765979304,74825.5812658136,75080.378931872,,,2513000
03/11/2021,75674.9068193416,76014.6370407527,74910.5138211664,74910.5138211664,,,6312000
02/11/2021,76439.2998175167,76439.2998175167,75589.9742639888,75759.8393746944,,,4888900
01/11/2021,77118.7602603391,77543.4230371031,76269.4347068111,76439.2998175167,,,5083800
29/10/2021,76948.8951496335,77288.6253710447,76694.0974835751,77033.8277049863,,,4603700
28/10/2021,76863.9625942807,77713.2881478087,76863.9625942807,76948.8951496335,,,4966000
27/10/2021,76439.2998175167,76948.8951496335,76184.5021514583,76779.0300389279,,,3726500
26/10/2021,76439.2998175167,76609.1649282223,75929.7044853999,76099.5695961055,,,1641200
25/10/2021,76863.9625942807,76948.8951496335,76354.3672621639,76524.2323728695,,,3874500
22/10/2021,76014.6370407527,76863.9625942807,75759.8393746944,76863.9625942807,,,4510000
21/10/2021,76439.2998175167,76524.2323728695,75674.9068193416,75674.9068193416,,,4036500
20/10/2021,76779.0300389279,76948.8951496335,75589.9742639888,76439.2998175167,,,5975224
19/10/2021,76269.4347068111,76863.9625942807,76269.4347068111,76694.0974835751,,,7011854
18/10/2021,76439.2998175167,76524.2323728695,75759.8393746944,76269.4347068111,,,3173092
15/10/2021,76439.2998175167,77033.8277049863,76099.5695961055,76439.2998175167,,,3828200
14/10/2021,76609.1649282223,76863.9625942807,76099.5695961055,76439.2998175167,,,2351000
13/10/2021,77288.6253710447,77543.4230371031,76439.2998175167,76524.2323728695,,,3859700
12/10/2021,76779.0300389279,77543.4230371031,76524.2323728695,76779.0300389279,,,3784200
11/10/2021,76439.2998175167,76779.0300389279,76014.6370407527,76439.2998175167,,,2629400
08/10/2021,75505.041708636,76439.2998175167,75335.1765979304,76099.5695961055,,,2641000
07/10/2021,75844.7719300472,75929.7044853999,75420.1091532832,75420.1091532832,,,3126400
06/10/2021,76099.5695961055,76524.2323728695,75759.8393746944,75844.7719300472,,,2808500
05/10/2021,76694.0974835751,76694.0974835751,76099.5695961055,76099.5695961055,,,2268000
04/10/2021,76863.9625942807,77373.5579263975,76524.2323728695,76609.1649282223,,,3060200
01/10/2021,75844.7719300472,76779.0300389279,75674.9068193416,76269.4347068111,,,5855255
30/09/2021,76354.3672621639,77033.8277049863,76099.5695961055,76099.5695961055,,,4183200
29/09/2021,75844.7719300472,76524.2323728695,75335.1765979304,76099.5695961055,,,2763400
28/09/2021,75420.1091532832,76354.3672621639,74740.6487104608,75844.7719300472,,,3839280
27/09/2021,76948.8951496335,77628.3555924559,75420.1091532832,75420.1091532832,,,5053900
24/09/2021,77288.6253710447,77628.3555924559,76863.9625942807,77033.8277049863,,,2990000
23/09/2021,77713.2881478087,78477.6811459838,76779.0300389279,77118.7602603391,,,5097500
22/09/2021,75165.3114872248,77883.1532585143,75165.3114872248,77713.2881478087,,,10310100
21/09/2021,74740.6487104608,75505.041708636,74485.8510444024,75420.1091532832,,,3096300
20/09/2021,74400.9184890496,75674.9068193416,74146.1208229912,75335.1765979304,,,5787700
17/09/2021,73381.727824816,75080.378931872,73296.7952694633,73466.6603801689,,,5292600
16/09/2021,73466.6603801689,73466.6603801689,72957.0650480521,73381.727824816,,,3968400
15/09/2021,73721.4580462272,73721.4580462272,73126.9301587577,73126.9301587577,,,3424700
14/09/2021,74061.1882676384,74146.1208229912,73551.5929355216,73891.3231569328,,,3007900
13/09/2021,73466.6603801689,74231.053378344,73296.7952694633,74061.1882676384,,,2956200
10/09/2021,72362.5371605825,73891.3231569328,72192.6720498769,73466.6603801689,,,6288900
09/09/2021,72532.4022712881,72617.3348266409,72192.6720498769,72362.5371605825,,,2452400
08/09/2021,73296.7952694633,73296.7952694633,72447.4697159353,72532.4022712881,,,4068200
07/09/2021,74570.7835997552,74570.7835997552,73296.7952694633,73296.7952694633,,,2808200
06/09/2021,73721.4580455593,74138.9068453643,73637.9682855983,73721.4580455593,,,3512200
01/09/2021,72970.0502059104,74138.9068453643,72803.0706859884,73554.4785256373,,,3530100
31/08/2021,73053.5399658714,73137.0297258324,72719.5809260274,72970.0502059104,,,3857200
30/08/2021,72719.5809260274,73137.0297258324,72636.0911660664,72970.0502059104,,,4680364
27/08/2021,72970.0502059104,73053.5399658714,72385.6218861834,72636.0911660664,,,4096900
26/08/2021,72552.6014061054,73220.5194857934,72385.6218861834,72636.0911660664,,,1976000
25/08/2021,72135.1526063004,72719.5809260274,71801.1935664564,72552.6014061054,,,1982500
24/08/2021,71884.6833264174,72636.0911660664,71550.7242865734,72051.6628463394,,,4125700
23/08/2021,73220.5194857934,73304.0092457544,71801.1935664564,71801.1935664564,,,4416500
20/08/2021,75391.2532447793,75391.2532447793,72636.0911660664,73304.0092457544,,,4326800
19/08/2021,75558.2327647012,75558.2327647012,74973.8044449743,75391.2532447793,,,3256300
18/08/2021,74723.3351650913,75892.1918045452,74639.8454051303,75140.7839648963,,,4710100
17/08/2021,74806.8249250523,75224.2737248573,74389.3761252473,74556.3556451693,,,2612200
16/08/2021,75057.2942049353,75641.7225246622,74305.8863652863,74723.3351650913,,,3380800
13/08/2021,75474.7430047402,75558.2327647012,74472.8658852083,75057.2942049353,,,4105500
12/08/2021,75808.7020445842,76393.1303643112,75391.2532447793,75558.2327647012,,,4581540
11/08/2021,75057.2942049353,76309.6406043502,74973.8044449743,75892.1918045452,,,5440400
10/08/2021,73470.9887656764,75140.7839648963,73470.9887656764,74639.8454051303,,,6223200
09/08/2021,72803.0706859884,73387.4990057154,72636.0911660664,73220.5194857934,,,3850700
06/08/2021,72552.6014061054,73804.9478055203,72302.1321262224,72803.0706859884,,,4260600
05/08/2021,72552.6014061054,72719.5809260274,72302.1321262224,72302.1321262224,,,3896800
04/08/2021,73053.5399658714,73053.5399658714,72636.0911660664,72719.5809260274,,,3086500
03/08/2021,72302.1321262224,73053.5399658714,72302.1321262224,72719.5809260274,,,3014600
02/08/2021,71968.1730863784,72552.6014061054,71801.1935664564,72218.6423662614,,,2794300
30/07/2021,72469.1116461444,72803.0706859884,71717.7038064954,71884.6833264174,,,4405200
29/07/2021,72636.0911660664,73220.5194857934,71801.1935664564,72469.1116461444,,,2648300
28/07/2021,72719.5809260274,72970.0502059104,72302.1321262224,72552.6014061054,,,1775500
27/07/2021,74222.3966053253,74723.3351650913,73053.5399658714,73053.5399658714,,,2388200
26/07/2021,73470.9887656764,74472.8658852083,73387.4990057154,74222.3966053253,,,2791500
23/07/2021,72469.1116461444,74973.8044449743,71884.6833264174,73137.0297258324,,,4558600
22/07/2021,71383.7447666515,72719.5809260274,71216.7652467295,72469.1116461444,,,2152400
21/07/2021,71300.2550066905,71717.7038064954,71133.2754867685,71216.7652467295,,,1996200
20/07/2021,70966.2959668465,71801.1935664564,70381.8676471195,71717.7038064954,,,3352000
19/07/2021,70465.3574070805,70966.2959668465,70131.3983672365,70966.2959668465,,,4111700
16/07/2021,71383.7447666515,71968.1730863784,71216.7652467295,71717.7038064954,,,1449600
15/07/2021,70966.2959668465,72051.6628463394,70548.8471670415,71133.2754867685,,,3394100
14/07/2021,70966.2959668465,71550.7242865734,70381.8676471195,70966.2959668465,,,4410200
13/07/2021,71884.6833264174,72218.6423662614,70298.3778871585,70381.8676471195,,,2883300
12/07/2021,73053.5399658714,73470.9887656764,70381.8676471195,72051.6628463394,,,4833100
09/07/2021,73721.4580455593,73804.9478055203,72552.6014061054,72636.0911660664,,,3224100
08/07/2021,73637.9682855983,74639.8454051303,73470.9887656764,73804.9478055203,,,1908900
07/07/2021,72636.0911660664,74973.8044449743,72302.1321262224,74973.8044449743,,,4738700
06/07/2021,74639.8454051303,74973.8044449743,72636.0911660664,72636.0911660664,,,4816900
05/07/2021,75224.2737248573,75474.7430047402,73971.9273254423,74472.8658852083,,,2988000
02/07/2021,75975.6815645062,75975.6815645062,75224.2737248573,75224.2737248573,,,2750900
01/07/2021,75641.7225246622,76226.1508443892,75474.7430047402,75892.1918045452,,,3841500
30/06/2021,75975.6815645062,76059.1713244672,75307.7634848183,75474.7430047402,,,2465780
29/06/2021,74973.8044449743,76560.1098842332,74305.8863652863,75975.6815645062,,,4368100
28/06/2021,75140.7839648963,75307.7634848183,74305.8863652863,74472.8658852083,,,1937900
25/06/2021,74055.4170854033,75057.2942049353,74055.4170854033,74890.3146850133,,,2136300
24/06/2021,75057.2942049353,75307.7634848183,73721.4580455593,74055.4170854033,,,4245024
23/06/2021,75641.7225246622,75808.7020445842,74890.3146850133,75140.7839648963,,,3480300
22/06/2021,75975.6815645062,76393.1303643112,75641.7225246622,75641.7225246622,,,2998300
21/06/2021,76810.5791641162,76894.0689240772,75641.7225246622,75641.7225246622,,,4313600
18/06/2021,76309.6406043502,77395.0074838432,76309.6406043502,76894.0689240772,,,5024894
17/06/2021,75975.6815645062,76977.5586840382,75808.7020445842,75975.6815645062,,,4261700
16/06/2021,77395.0074838432,77645.4767637261,76226.1508443892,76643.5996441942,,,3541200
15/06/2021,77311.5177238822,77812.4562836481,76894.0689240772,77561.9870037651,,,4711500
14/06/2021,77228.0279639212,78062.9255635311,76393.1303643112,77228.0279639212,,,5084100
11/06/2021,76977.5586840382,77228.0279639212,76142.6610844282,76810.5791641162,,,2992800
10/06/2021,74639.8454051303,78146.4153234921,73971.9273254423,76977.5586840382,,,6119300
09/06/2021,74973.8044449743,75224.2737248573,74138.9068453643,74389.3761252473,,,4200600
08/06/2021,74723.3351650913,76226.1508443892,74639.8454051303,74890.3146850133,,,5836400
07/06/2021,74723.3351650913,74806.8249250523,73470.9887656764,74639.8454051303,,,3736600
04/06/2021,74464.6568372159,75041.9022390548,73475.0932912064,73804.9478065429,,,4704600
03/06/2021,74217.2659507135,74876.9749813865,74052.3386930452,74382.1932083818,,,3629000
02/06/2021,73887.411435377,73887.411435377,73392.6296623722,73722.4841777087,,,3672400
01/06/2021,74629.5840948841,74794.5113525524,74134.8023218794,74134.8023218794,,,2339900
31/05/2021,75701.6112697278,75866.538527396,74382.1932083818,74629.5840948841,,,3355991
28/05/2021,75041.9022390548,75619.1476408936,74547.12046605,75124.3658678889,,,3122200
27/05/2021,75371.7567543913,75536.6840120595,74217.2659507135,74629.5840948841,,,3492100
26/05/2021,74217.2659507135,75784.0748985619,73640.0205488746,75041.9022390548,,,3933300
25/05/2021,75206.829496723,75206.829496723,74217.2659507135,74629.5840948841,,,2993000
24/05/2021,74217.2659507135,75784.0748985619,73804.9478065429,75206.829496723,,,4349800
21/05/2021,72485.5297451969,74876.9749813865,71825.8207145238,73557.5569200405,,,5267800
20/05/2021,72485.5297451969,72650.4570028651,71743.3570856897,72567.993374031,,,2844700
19/05/2021,72403.0661163627,73392.6296623722,71825.8207145238,72155.6752298603,,,4026307
18/05/2021,72155.6752298603,72567.993374031,71578.4298280215,71743.3570856897,,,2970100
17/05/2021,73804.9478065429,74217.2659507135,71908.284343358,71908.284343358,,,5001300
14/05/2021,75124.3658678889,75206.829496723,73804.9478065429,73804.9478065429,,,4650800
13/05/2021,75041.9022390548,75619.1476408936,74629.5840948841,74629.5840948841,,,3118400
12/05/2021,74299.7295795476,76031.4657850643,74217.2659507135,75701.6112697278,,,3199300
11/05/2021,77103.4929599079,77928.1292482492,75206.829496723,75206.829496723,,,4282000
10/05/2021,71743.3570856897,76691.1748157373,71001.1844261826,76691.1748157373,,,8426900
07/05/2021,73392.6296623722,73557.5569200405,71578.4298280215,71743.3570856897,,,7343000
06/05/2021,75866.538527396,75866.538527396,73887.411435377,73887.411435377,,,7844900
05/05/2021,75536.6840120595,76691.1748157373,75536.6840120595,75866.538527396,,,4562900
04/05/2021,76691.1748157373,76691.1748157373,75454.2203832254,75536.6840120595,,,4182856
29/04/2021,77268.4202175762,77680.7383617468,75454.2203832254,77103.4929599079,,,6799700
28/04/2021,78917.6927942587,79000.1564230928,77103.4929599079,77268.4202175762,,,6099900
27/04/2021,79165.0836807611,79577.4018249317,78340.4473924198,78917.6927942587,,,5620300
26/04/2021,79989.7199691023,81638.9925457848,79165.0836807611,79165.0836807611,,,6277314
23/04/2021,80814.3562574436,82381.165205292,79824.7927114341,82051.3106899555,,,4018900
22/04/2021,81886.3834322872,82051.3106899555,79989.7199691023,80814.3562574436,,,3567300
20/04/2021,79989.7199691023,83288.2651224674,79907.2563402682,81886.3834322872,,,7007238
19/04/2021,79907.2563402682,80402.038113273,78422.9110212539,79247.5473095952,,,6512860
16/04/2021,81309.1380304483,81391.6016592825,79494.9381960976,79907.2563402682,,,4986400
15/04/2021,82133.7743187896,82875.9469782967,81556.5289169507,81721.456174619,,,4099500
14/04/2021,82463.6288341261,82463.6288341261,81556.5289169507,81886.3834322872,,,4017400
13/04/2021,83123.3378647991,83865.5105243062,82216.2379476237,82463.6288341261,,,4546300
12/04/2021,82463.6288341261,82711.0197206285,82051.3106899555,82463.6288341261,,,3882400
09/04/2021,82381.165205292,82463.6288341261,81803.9198034531,82298.7015764579,,,2736700
08/04/2021,82793.4833494626,82875.9469782967,81968.8470611213,82381.165205292,,,3806200
07/04/2021,83288.2651224674,83288.2651224674,82463.6288341261,82546.0924629602,,,3644300
06/04/2021,84607.6831838134,84690.1468126475,83123.3378647991,83700.583266638,,,3535900
05/04/2021,86174.4921316618,86174.4921316618,84277.8286684769,84607.6831838134,,,2822700
02/04/2021,84525.2195549793,85762.1739874911,84195.3650396428,84690.1468126475,,,3840000
01/04/2021,81226.6744016142,83288.2651224674,80814.3562574436,83288.2651224674,,,6239900
31/03/2021,81721.456174619,81721.456174619,80814.3562574436,81144.2107727801,,,2870400
30/03/2021,82133.7743187896,82546.0924629602,81309.1380304483,81803.9198034531,,,4425400
29/03/2021,80896.8198862777,82381.165205292,80649.4289997753,81638.9925457848,,,2995300
26/03/2021,80814.3562574436,81226.6744016142,79659.8654537658,80319.5744844388,,,3920000
25/03/2021,81638.9925457848,82216.2379476237,81061.747143946,81226.6744016142,,,3256800
24/03/2021,82133.7743187896,82463.6288341261,81226.6744016142,81391.6016592825,,,3285809
23/03/2021,82958.4106071309,83040.874235965,82216.2379476237,82628.5560917944,,,4554300
22/03/2021,83865.5105243062,83947.9741531404,82958.4106071309,83123.3378647991,,,3516331
19/03/2021,84277.8286684769,84277.8286684769,83618.1196378039,83865.5105243062,,,3884100
18/03/2021,83288.2651224674,84525.2195549793,83288.2651224674,84525.2195549793,,,2608900
17/03/2021,83288.2651224674,83288.2651224674,82546.0924629602,82875.9469782967,,,3568400
16/03/2021,84277.8286684769,84360.292297311,82546.0924629602,83288.2651224674,,,4314700
15/03/2021,84772.6104414816,84937.5376991499,84195.3650396428,84277.8286684769,,,2513500
,,,,,,,
,,,,,,,
SIMPLIZE,,,,,,,
"Số 5 ngõ 316 Lê Trọng Tấn, Phường Khương Mai, Quận Thanh Xuân, TP.Hà Nội
",,,,,,,
Website: simplize.vn,,,,,,,
Email: info@simplize.vn,,,,,,,
Tel: (+84) 38 840 8668,,,,,,,
